InventoryID,ProductValue,RestockQuantity,CurrentQuantity,Date,ProductID,SupplierID
03167,100,0,79,2024/11/01,00264,00031
03168,30,0,79,2024/12/01,00264,00031
03169,50,17,17,2024/01/01,00265,00070
03170,50,0,-9,2024/02/01,00265,00070
03171,40,0,41,2024/03/01,00265,00070
03172,60,1,36,2024/04/01,00265,00070
03173,60,0,37,2024/05/01,00265,00070
03174,30,0,37,2024/06/01,00265,00070
03175,50,3,40,2024/07/01,00265,00070
03176,60,0,33,2024/08/01,00265,00070
03177,40,2,79,2024/09/01,00265,00070
03178,60,0,73,2024/10/01,00265,00070
03179,60,2,75,2024/11/01,00265,00070
03180,100,0,70,2024/12/01,00265,00070
03181,30,1,1,2024/01/01,00266,00005
03182,40,0,-3,2024/02/01,00266,00005
03183,40,0,147,2024/03/01,00266,00005
03184,60,0,147,2024/04/01,00266,00005
03185,40,0,141,2024/05/01,00266,00005
03186,90,6,147,2024/06/01,00266,00005
03187,40,9,152,2024/07/01,00266,00005
03188,80,0,147,2024/08/01,00266,00005
03189,80,2,299,2024/09/01,00266,00005
03190,30,0,291,2024/10/01,00266,00005
03191,40,0,289,2024/11/01,00266,00005
03192,40,0,289,2024/12/01,00266,00005
03193,90,0,0,2024/01/01,00267,00100
03194,50,1,1,2024/02/01,00267,00100
03195,60,1,43,2024/03/01,00267,00100
03196,60,0,36,2024/04/01,00267,00100
03197,100,2,26,2024/05/01,00267,00100
03198,100,3,17,2024/06/01,00267,00100
03199,80,0,7,2024/07/01,00267,00100
03200,90,0,7,2024/08/01,00267,00100
03201,70,0,57,2024/09/01,00267,00100
03202,60,1,58,2024/10/01,00267,00100
03203,70,0,43,2024/11/01,00267,00100
03204,70,0,43,2024/12/01,00267,00100
03205,100,0,0,2024/01/01,00268,00080
03206,50,1,-1,2024/02/01,00268,00080
03207,70,2,40,2024/03/01,00268,00080
03208,50,0,38,2024/04/01,00268,00080
03209,70,0,38,2024/05/01,00268,00080
03210,50,0,38,2024/06/01,00268,00080
03211,40,6,44,2024/07/01,00268,00080
03212,50,2,33,2024/08/01,00268,00080
03213,100,1,71,2024/09/01,00268,00080
03214,100,6,62,2024/10/01,00268,00080
03215,60,0,68,2024/11/01,00268,00080
03216,90,2,63,2024/12/01,00268,00080
03217,90,0,0,2024/01/01,00269,00042
03218,50,0,0,2024/02/01,00269,00042
03219,70,2,52,2024/03/01,00269,00042
03220,80,2,45,2024/04/01,00269,00042
03221,60,0,42,2024/05/01,00269,00042
03222,70,0,42,2024/06/01,00269,00042
03223,100,3,45,2024/07/01,00269,00042
03224,30,6,34,2024/08/01,00269,00042
03225,100,0,86,2024/09/01,00269,00042
03226,30,0,86,2024/10/01,00269,00042
03227,80,0,86,2024/11/01,00269,00042
03228,70,0,86,2024/12/01,00269,00042
03229,40,5,5,2024/01/01,00270,00033
03230,70,0,-6,2024/02/01,00270,00033
03231,80,0,244,2024/03/01,00270,00033
03232,90,6,250,2024/04/01,00270,00033
03233,90,0,245,2024/05/01,00270,00033
03234,60,1,243,2024/06/01,00270,00033
03235,90,0,244,2024/07/01,00270,00033
03236,40,3,247,2024/08/01,00270,00033
03237,70,4,483,2024/09/01,00270,00033
03238,100,7,479,2024/10/01,00270,00033
03239,90,0,475,2024/11/01,00270,00033
03240,90,0,475,2024/12/01,00270,00033
03241,60,0,0,2024/01/01,00271,00046
03242,100,0,0,2024/02/01,00271,00046
03243,40,5,155,2024/03/01,00271,00046
03244,30,0,139,2024/04/01,00271,00046
03245,80,7,138,2024/05/01,00271,00046
03246,90,0,145,2024/06/01,00271,00046
03247,30,4,146,2024/07/01,00271,00046
03248,80,0,138,2024/08/01,00271,00046
03249,40,6,294,2024/09/01,00271,00046
03250,80,0,285,2024/10/01,00271,00046
03251,90,4,276,2024/11/01,00271,00046
03252,80,0,269,2024/12/01,00271,00046
03253,100,0,0,2024/01/01,00272,00017
03254,70,6,6,2024/02/01,00272,00017
03255,40,2,35,2024/03/01,00272,00017
03256,40,0,30,2024/04/01,00272,00017
03257,70,0,30,2024/05/01,00272,00017
03258,60,0,30,2024/06/01,00272,00017
03259,60,3,33,2024/07/01,00272,00017
03260,60,0,29,2024/08/01,00272,00017
03261,60,0,79,2024/09/01,00272,00017
03262,40,10,82,2024/10/01,00272,00017
03263,40,3,83,2024/11/01,00272,00017
03264,40,9,77,2024/12/01,00272,00017
03265,100,6,6,2024/01/01,00273,00016
03266,90,2,-5,2024/02/01,00273,00016
03267,60,3,244,2024/03/01,00273,00016
03268,60,2,232,2024/04/01,00273,00016
03269,80,5,239,2024/05/01,00273,00016
03270,70,0,232,2024/06/01,00273,00016
03271,90,0,232,2024/07/01,00273,00016
03272,60,3,235,2024/08/01,00273,00016
03273,60,0,482,2024/09/01,00273,00016
03274,70,0,482,2024/10/01,00273,00016
03275,40,3,485,2024/11/01,00273,00016
03276,70,0,481,2024/12/01,00273,00016
03277,70,0,0,2024/01/01,00274,00086
03278,90,0,0,2024/02/01,00274,00086
03279,100,0,50,2024/03/01,00274,00086
03280,90,0,50,2024/04/01,00274,00086
03281,30,0,37,2024/05/01,00274,00086
03282,60,0,37,2024/06/01,00274,00086
03283,80,2,23,2024/07/01,00274,00086
03284,70,1,26,2024/08/01,00274,00086
03285,80,3,77,2024/09/01,00274,00086
03286,80,0,72,2024/10/01,00274,00086
03287,40,2,74,2024/11/01,00274,00086
03288,90,3,68,2024/12/01,00274,00086
03289,100,5,5,2024/01/01,00275,00029
03290,60,0,-1,2024/02/01,00275,00029
03291,90,0,49,2024/03/01,00275,00029
03292,100,0,49,2024/04/01,00275,00029
03293,100,0,49,2024/05/01,00275,00029
03294,60,6,55,2024/06/01,00275,00029
03295,50,0,49,2024/07/01,00275,00029
03296,70,5,54,2024/08/01,00275,00029
03297,40,0,97,2024/09/01,00275,00029
03298,70,0,97,2024/10/01,00275,00029
03299,70,4,101,2024/11/01,00275,00029
03300,70,13,98,2024/12/01,00275,00029
03301,80,1,1,2024/01/01,00276,00080
03302,40,0,0,2024/02/01,00276,00080
03303,50,0,50,2024/03/01,00276,00080
03304,90,4,43,2024/04/01,00276,00080
03305,70,0,40,2024/05/01,00276,00080
03306,80,0,37,2024/06/01,00276,00080
03307,60,1,38,2024/07/01,00276,00080
03308,30,9,27,2024/08/01,00276,00080
03309,100,1,74,2024/09/01,00276,00080
03310,60,2,73,2024/10/01,00276,00080
03311,70,0,61,2024/11/01,00276,00080
03312,90,5,66,2024/12/01,00276,00080
03313,70,0,0,2024/01/01,00277,00044
03314,100,0,-6,2024/02/01,00277,00044
03315,60,0,44,2024/03/01,00277,00044
03316,100,0,44,2024/04/01,00277,00044
03317,60,0,44,2024/05/01,00277,00044
03318,90,6,36,2024/06/01,00277,00044
03319,100,1,38,2024/07/01,00277,00044
03320,70,0,39,2024/08/01,00277,00044
03321,80,0,85,2024/09/01,00277,00044
03322,70,0,85,2024/10/01,00277,00044
03323,80,0,85,2024/11/01,00277,00044
03324,50,2,80,2024/12/01,00277,00044
03325,100,0,0,2024/01/01,00278,00022
03326,80,0,0,2024/02/01,00278,00022
03327,40,0,50,2024/03/01,00278,00022
03328,90,0,50,2024/04/01,00278,00022
03329,30,5,55,2024/05/01,00278,00022
03330,80,1,54,2024/06/01,00278,00022
03331,50,0,51,2024/07/01,00278,00022
03332,80,0,51,2024/08/01,00278,00022
03333,90,0,101,2024/09/01,00278,00022
03334,100,1,102,2024/10/01,00278,00022
03335,100,4,85,2024/11/01,00278,00022
03336,40,5,83,2024/12/01,00278,00022
03337,70,0,0,2024/01/01,00279,00004
03338,60,0,0,2024/02/01,00279,00004
03339,30,0,150,2024/03/01,00279,00004
03340,100,8,155,2024/04/01,00279,00004
03341,30,1,142,2024/05/01,00279,00004
03342,40,0,143,2024/06/01,00279,00004
03343,100,3,137,2024/07/01,00279,00004
03344,90,4,144,2024/08/01,00279,00004
03345,60,0,284,2024/09/01,00279,00004
03346,60,8,292,2024/10/01,00279,00004
03347,90,0,275,2024/11/01,00279,00004
03348,50,0,275,2024/12/01,00279,00004
03349,60,3,3,2024/01/01,00280,00067
03350,80,0,-1,2024/02/01,00280,00067
03351,60,0,149,2024/03/01,00280,00067
03352,40,0,149,2024/04/01,00280,00067
03353,70,0,146,2024/05/01,00280,00067
03354,90,6,142,2024/06/01,00280,00067
03355,70,0,139,2024/07/01,00280,00067
03356,100,0,139,2024/08/01,00280,00067
03357,40,0,289,2024/09/01,00280,00067
03358,30,1,290,2024/10/01,00280,00067
03359,80,0,278,2024/11/01,00280,00067
03360,70,4,276,2024/12/01,00280,00067
03361,80,0,0,2024/01/01,00281,00081
03362,50,0,0,2024/02/01,00281,00081
03363,50,0,150,2024/03/01,00281,00081
03364,60,0,150,2024/04/01,00281,00081
03365,60,16,166,2024/05/01,00281,00081
03366,30,3,134,2024/06/01,00281,00081
03367,70,2,137,2024/07/01,00281,00081
03368,60,0,135,2024/08/01,00281,00081
03369,50,11,296,2024/09/01,00281,00081
03370,30,0,281,2024/10/01,00281,00081
03371,30,4,285,2024/11/01,00281,00081
03372,30,14,294,2024/12/01,00281,00081
03373,90,10,10,2024/01/01,00282,00092
03374,80,0,-2,2024/02/01,00282,00092
03375,100,0,48,2024/03/01,00282,00092
03376,80,0,48,2024/04/01,00282,00092
03377,60,11,59,2024/05/01,00282,00092
03378,100,1,37,2024/06/01,00282,00092
03379,50,0,31,2024/07/01,00282,00092
03380,90,3,34,2024/08/01,00282,00092
03381,50,0,79,2024/09/01,00282,00092
03382,90,1,69,2024/10/01,00282,00092
03383,30,24,57,2024/11/01,00282,00092
03384,50,8,65,2024/12/01,00282,00092
03385,60,0,0,2024/01/01,00283,00069
03386,50,0,0,2024/02/01,00283,00069
03387,100,0,245,2024/03/01,00283,00069
03388,30,0,245,2024/04/01,00283,00069
03389,30,1,246,2024/05/01,00283,00069
03390,60,9,242,2024/06/01,00283,00069
03391,30,0,233,2024/07/01,00283,00069
03392,50,0,233,2024/08/01,00283,00069
03393,30,0,483,2024/09/01,00283,00069
03394,70,4,487,2024/10/01,00283,00069
03395,90,0,480,2024/11/01,00283,00069
03396,80,0,480,2024/12/01,00283,00069
03397,80,7,7,2024/01/01,00284,00007
03398,30,2,-3,2024/02/01,00284,00007
03399,70,1,43,2024/03/01,00284,00007
03400,50,1,35,2024/04/01,00284,00007
03401,70,7,21,2024/05/01,00284,00007
03402,90,8,36,2024/06/01,00284,00007
03403,70,3,32,2024/07/01,00284,00007
03404,100,0,27,2024/08/01,00284,00007
03405,90,6,83,2024/09/01,00284,00007
03406,70,0,67,2024/10/01,00284,00007
03407,60,5,72,2024/11/01,00284,00007
03408,40,0,66,2024/12/01,00284,00007
03409,90,0,0,2024/01/01,00285,00019
03410,30,0,0,2024/02/01,00285,00019
03411,70,0,50,2024/03/01,00285,00019
03412,90,0,50,2024/04/01,00285,00019
03413,100,0,50,2024/05/01,00285,00019
03414,90,0,50,2024/06/01,00285,00019
03415,80,2,32,2024/07/01,00285,00019
03416,100,0,34,2024/08/01,00285,00019
03417,90,4,81,2024/09/01,00285,00019
03418,70,1,86,2024/10/01,00285,00019
03419,50,0,76,2024/11/01,00285,00019
03420,50,2,78,2024/12/01,00285,00019
03421,50,6,6,2024/01/01,00286,00028
03422,70,7,-7,2024/02/01,00286,00028
03423,50,0,150,2024/03/01,00286,00028
03424,100,2,152,2024/04/01,00286,00028
03425,50,2,145,2024/05/01,00286,00028
03426,40,8,131,2024/06/01,00286,00028
03427,90,0,118,2024/07/01,00286,00028
03428,50,6,124,2024/08/01,00286,00028
03429,70,0,269,2024/09/01,00286,00028
03430,90,5,274,2024/10/01,00286,00028
03431,60,2,250,2024/11/01,00286,00028
03432,90,0,240,2024/12/01,00286,00028
03433,90,1,1,2024/01/01,00287,00063
03434,80,8,7,2024/02/01,00287,00063
03435,100,0,253,2024/03/01,00287,00063
03436,40,1,245,2024/04/01,00287,00063
03437,30,1,241,2024/05/01,00287,00063
03438,40,0,237,2024/06/01,00287,00063
03439,70,2,239,2024/07/01,00287,00063
03440,80,3,228,2024/08/01,00287,00063
03441,90,2,473,2024/09/01,00287,00063
03442,80,0,464,2024/10/01,00287,00063
03443,60,0,464,2024/11/01,00287,00063
03444,50,8,464,2024/12/01,00287,00063
03445,50,0,0,2024/01/01,00288,00087
03446,50,8,8,2024/02/01,00288,00087
03447,50,0,55,2024/03/01,00288,00087
03448,30,0,55,2024/04/01,00288,00087
03449,80,0,55,2024/05/01,00288,00087
03450,40,0,55,2024/06/01,00288,00087
03451,70,5,60,2024/07/01,00288,00087
03452,100,0,54,2024/08/01,00288,00087
03453,50,10,103,2024/09/01,00288,00087
03454,70,1,108,2024/10/01,00288,00087
03455,40,0,109,2024/11/01,00288,00087
03456,90,1,110,2024/12/01,00288,00087
03457,50,5,5,2024/01/01,00289,00021
03458,60,6,-5,2024/02/01,00289,00021
03459,60,5,56,2024/03/01,00289,00021
03460,50,0,51,2024/04/01,00289,00021
03461,90,2,53,2024/05/01,00289,00021
03462,100,5,44,2024/06/01,00289,00021
03463,30,0,34,2024/07/01,00289,00021
03464,60,0,19,2024/08/01,00289,00021
03465,60,0,69,2024/09/01,00289,00021
03466,50,10,79,2024/10/01,00289,00021
03467,90,3,58,2024/11/01,00289,00021
03468,40,8,69,2024/12/01,00289,00021
03469,100,5,5,2024/01/01,00290,00025
03470,60,0,0,2024/02/01,00290,00025
03471,40,0,45,2024/03/01,00290,00025
03472,60,3,48,2024/04/01,00290,00025
03473,90,1,42,2024/05/01,00290,00025
03474,80,7,36,2024/06/01,00290,00025
03475,100,8,39,2024/07/01,00290,00025
03476,30,0,26,2024/08/01,00290,00025
03477,60,0,76,2024/09/01,00290,00025
03478,30,3,79,2024/10/01,00290,00025
03479,30,0,74,2024/11/01,00290,00025
03480,30,0,74,2024/12/01,00290,00025
03481,30,0,0,2024/01/01,00291,00083
03482,80,0,-7,2024/02/01,00291,00083
03483,90,2,40,2024/03/01,00291,00083
03484,50,0,42,2024/04/01,00291,00083
03485,40,0,42,2024/05/01,00291,00083
03486,80,0,42,2024/06/01,00291,00083
03487,30,1,43,2024/07/01,00291,00083
03488,60,1,39,2024/08/01,00291,00083
03489,50,0,82,2024/09/01,00291,00083
03490,40,0,82,2024/10/01,00291,00083
03491,60,0,82,2024/11/01,00291,00083
03492,60,6,88,2024/12/01,00291,00083
03493,60,5,5,2024/01/01,00292,00096
03494,40,1,-1,2024/02/01,00292,00096
03495,30,3,28,2024/03/01,00292,00096
03496,60,0,31,2024/04/01,00292,00096
03497,70,0,31,2024/05/01,00292,00096
03498,70,0,31,2024/06/01,00292,00096
03499,70,0,31,2024/07/01,00292,00096
03500,100,1,32,2024/08/01,00292,00096
03501,80,0,71,2024/09/01,00292,00096
03502,100,0,71,2024/10/01,00292,00096
03503,70,2,68,2024/11/01,00292,00096
03504,80,6,76,2024/12/01,00292,00096
03505,60,6,6,2024/01/01,00293,00030
03506,100,0,-13,2024/02/01,00293,00030
03507,60,2,39,2024/03/01,00293,00030
03508,100,0,30,2024/04/01,00293,00030
03509,60,0,30,2024/05/01,00293,00030
03510,30,0,30,2024/06/01,00293,00030
03511,30,1,31,2024/07/01,00293,00030
03512,90,11,8,2024/08/01,00293,00030
03513,70,3,37,2024/09/01,00293,00030
03514,70,0,33,2024/10/01,00293,00030
03515,30,0,33,2024/11/01,00293,00030
03516,80,7,40,2024/12/01,00293,00030
03517,80,0,0,2024/01/01,00294,00071
03518,90,0,0,2024/02/01,00294,00071
03519,70,13,245,2024/03/01,00294,00071
03520,30,4,248,2024/04/01,00294,00071
03521,50,0,241,2024/05/01,00294,00071
03522,50,0,241,2024/06/01,00294,00071
03523,30,0,241,2024/07/01,00294,00071
03524,30,0,241,2024/08/01,00294,00071
03525,30,0,483,2024/09/01,00294,00071
03526,90,2,485,2024/10/01,00294,00071
03527,90,0,480,2024/11/01,00294,00071
03528,80,15,495,2024/12/01,00294,00071
03529,60,5,5,2024/01/01,00295,00059
03530,80,4,-23,2024/02/01,00295,00059
03531,80,7,20,2024/03/01,00295,00059
03532,70,8,16,2024/04/01,00295,00059
03533,90,5,29,2024/05/01,00295,00059
03534,90,0,18,2024/06/01,00295,00059
03535,90,0,8,2024/07/01,00295,00059
03536,40,1,9,2024/08/01,00295,00059
03537,50,6,55,2024/09/01,00295,00059
03538,100,0,47,2024/10/01,00295,00059
03539,70,6,40,2024/11/01,00295,00059
03540,100,1,41,2024/12/01,00295,00059
03541,40,2,2,2024/01/01,00296,00075
03542,30,7,-17,2024/02/01,00296,00075
03543,90,0,130,2024/03/01,00296,00075
03544,80,0,130,2024/04/01,00296,00075
03545,40,1,131,2024/05/01,00296,00075
03546,60,1,127,2024/06/01,00296,00075
03547,100,0,123,2024/07/01,00296,00075
03548,100,1,116,2024/08/01,00296,00075
03549,100,0,267,2024/09/01,00296,00075
03550,40,5,262,2024/10/01,00296,00075
03551,40,0,254,2024/11/01,00296,00075
03552,100,5,252,2024/12/01,00296,00075
03553,70,2,2,2024/01/01,00297,00013
03554,80,0,1,2024/02/01,00297,00013
03555,50,3,154,2024/03/01,00297,00013
03556,80,0,146,2024/04/01,00297,00013
03557,80,6,146,2024/05/01,00297,00013
03558,80,0,140,2024/06/01,00297,00013
03559,80,4,130,2024/07/01,00297,00013
03560,70,3,137,2024/08/01,00297,00013
03561,30,1,278,2024/09/01,00297,00013
03562,60,0,276,2024/10/01,00297,00013
03563,70,0,276,2024/11/01,00297,00013
03564,50,7,271,2024/12/01,00297,00013
03565,70,2,2,2024/01/01,00298,00014
03566,40,0,-9,2024/02/01,00298,00014
03567,40,0,41,2024/03/01,00298,00014
03568,80,2,43,2024/04/01,00298,00014
03569,50,6,40,2024/05/01,00298,00014
03570,60,0,32,2024/06/01,00298,00014
03571,100,2,34,2024/07/01,00298,00014
03572,40,2,34,2024/08/01,00298,00014
03573,60,8,90,2024/09/01,00298,00014
03574,80,2,77,2024/10/01,00298,00014
03575,100,8,81,2024/11/01,00298,00014
03576,40,4,75,2024/12/01,00298,00014
03577,80,4,4,2024/01/01,00299,00047
03578,30,0,-12,2024/02/01,00299,00047
03579,40,0,38,2024/03/01,00299,00047
03580,60,0,38,2024/04/01,00299,00047
03581,80,13,20,2024/05/01,00299,00047
03582,80,5,27,2024/06/01,00299,00047
03583,70,9,21,2024/07/01,00299,00047
03584,70,4,7,2024/08/01,00299,00047
03585,30,1,51,2024/09/01,00299,00047
03586,80,0,48,2024/10/01,00299,00047
03587,50,0,43,2024/11/01,00299,00047
03588,50,1,40,2024/12/01,00299,00047
03589,30,4,4,2024/01/01,00300,00018
03590,60,0,0,2024/02/01,00300,00018
03591,60,11,254,2024/03/01,00300,00018
03592,80,0,250,2024/04/01,00300,00018
03593,50,0,247,2024/05/01,00300,00018
03594,90,5,244,2024/06/01,00300,00018
03595,50,2,244,2024/07/01,00300,00018
03596,40,0,233,2024/08/01,00300,00018
03597,60,16,467,2024/09/01,00300,00018
03598,70,0,471,2024/10/01,00300,00018
03599,50,1,466,2024/11/01,00300,00018
03600,40,0,467,2024/12/01,00300,00018
